account_id,customer_id,bank_name,account_type,ifsc_code,account_open_date,account_status,salary_account,average_balance,upi_linked
ACC11238,CUST11238,Bank of Baroda,Savings,BARB005859,2016-09-13,Active,FALSE,96535.5,TRUE
ACC11239,CUST11239,Union Bank of India,Savings,UBIN008270,2016-07-03,Active,FALSE,94381.07,TRUE
ACC11240,CUST11240,IDFC FIRST Bank,Savings,IDFB007797,2023-06-02,Active,FALSE,87724.18,TRUE
ACC11241,CUST11241,IDFC FIRST Bank,Savings,IDFB001885,2023-12-27,Active,FALSE,105397.49,TRUE
ACC11242,CUST11242,Punjab National Bank,Savings,PUNB009543,2017-01-21,Active,TRUE,157262.25,TRUE
ACC11243,CUST11243,Axis Bank,Savings,UTIB001853,2017-04-16,Active,TRUE,117209.71,TRUE
ACC11244,CUST11244,Axis Bank,Salary,UTIB004871,2015-11-17,Active,TRUE,101397.02,TRUE
ACC11245,CUST11245,Axis Bank,Current,UTIB005012,2016-12-23,Active,TRUE,122239.34,FALSE
ACC11246,CUST11246,Axis Bank,Current,UTIB005454,2015-11-24,Inactive,FALSE,68181.12,TRUE
ACC11247,CUST11247,Bank of Baroda,Current,BARB008231,2020-08-31,Active,FALSE,25304.66,TRUE
ACC11248,CUST11248,Bank of Baroda,Current,BARB001324,2019-10-17,Active,FALSE,62751.97,FALSE
ACC11249,CUST11249,YES Bank,Savings,YESB009801,2021-03-14,Active,TRUE,131100.77,TRUE
ACC11250,CUST11250,Punjab National Bank,Savings,PUNB008878,2018-09-26,Active,FALSE,38734.98,TRUE
ACC11251,CUST11251,Axis Bank,Savings,UTIB001068,2020-08-12,Active,TRUE,129160.72,TRUE
ACC11252,CUST11252,Punjab National Bank,Current,PUNB007113,2020-06-28,Active,FALSE,88231.8,TRUE
ACC11253,CUST11253,State Bank of India,Current,SBIN003039,2021-05-05,Active,FALSE,255565.96,TRUE
ACC11254,CUST11254,Union Bank of India,Salary,UBIN006711,2022-12-14,Active,TRUE,132667.8,TRUE
ACC11255,CUST11255,Canara Bank,Current,CNRB007313,2023-04-02,Active,TRUE,165683.67,TRUE
ACC11256,CUST11256,Union Bank of India,Savings,UBIN001462,2017-12-06,Active,FALSE,132865.95,TRUE
ACC11257,CUST11257,Axis Bank,Savings,UTIB003644,2016-04-23,Active,FALSE,184339.43,TRUE
ACC11258,CUST11258,YES Bank,Salary,YESB002316,2017-02-12,Active,TRUE,30318.2,TRUE
ACC11259,CUST11259,Union Bank of India,Salary,UBIN005951,2020-12-23,Active,TRUE,60234.48,TRUE
ACC11260,CUST11260,Punjab National Bank,Savings,PUNB002456,2022-02-18,Active,FALSE,116936.45,TRUE
ACC11261,CUST11261,Kotak Mahindra Bank,Current,KKBK004432,2022-11-03,Active,FALSE,162548.63,TRUE
ACC11262,CUST11262,State Bank of India,Savings,SBIN002587,2023-09-05,Active,TRUE,284941.67,TRUE
ACC11263,CUST11263,ICICI Bank,Savings,ICIC003890,2017-02-02,Active,TRUE,61323.32,FALSE
ACC11264,CUST11264,Bank of Baroda,Savings,BARB004482,2017-04-03,Active,TRUE,159665.63,TRUE
ACC11265,CUST11265,Punjab National Bank,Salary,PUNB008220,2016-03-23,Active,TRUE,53222.63,TRUE
ACC11266,CUST11266,Punjab National Bank,Savings,PUNB003042,2015-09-21,Active,TRUE,147256.3,TRUE
ACC11267,CUST11267,HDFC Bank,Savings,HDFC001155,2017-12-25,Active,FALSE,7593.44,TRUE
ACC11268,CUST11268,State Bank of India,Savings,SBIN002586,2020-11-09,Active,TRUE,147317.79,FALSE
ACC11269,CUST11269,Kotak Mahindra Bank,Current,KKBK008961,2023-06-28,Active,FALSE,26788.03,TRUE
ACC11270,CUST11270,IndusInd Bank,Savings,INDB006164,2019-01-19,Active,FALSE,46840.82,TRUE
ACC11271,CUST11271,IndusInd Bank,Savings,INDB006410,2015-01-13,Active,FALSE,352484.77,TRUE
ACC11272,CUST11272,ICICI Bank,Salary,ICIC001420,2016-05-18,Active,TRUE,55534.77,TRUE
ACC11273,CUST11273,Axis Bank,Current,UTIB007036,2021-12-07,Active,FALSE,127966.49,TRUE
ACC11274,CUST11274,Canara Bank,Savings,CNRB004079,2022-02-26,Inactive,FALSE,21016.41,TRUE
ACC11275,CUST11275,State Bank of India,Current,SBIN006333,2017-08-14,Active,TRUE,141268.47,TRUE
ACC11276,CUST11276,Punjab National Bank,Savings,PUNB008800,2023-03-27,Active,FALSE,77381.99,TRUE
ACC11277,CUST11277,IDFC FIRST Bank,Savings,IDFB009267,2016-06-07,Active,FALSE,16781.94,TRUE
ACC11278,CUST11278,IDFC FIRST Bank,Savings,IDFB008648,2020-01-02,Inactive,FALSE,79246.39,TRUE
ACC11279,CUST11279,Axis Bank,Savings,UTIB004467,2023-06-13,Inactive,FALSE,59683.16,TRUE
ACC11280,CUST11280,Union Bank of India,Savings,UBIN001478,2018-08-30,Active,FALSE,62322.61,TRUE
ACC11281,CUST11281,Bank of Baroda,Savings,BARB003016,2020-12-29,Active,TRUE,231926.95,TRUE
ACC11282,CUST11282,Axis Bank,Savings,UTIB002059,2019-03-25,Active,FALSE,81663.66,TRUE
ACC11283,CUST11283,Canara Bank,Savings,CNRB008159,2017-07-04,Active,FALSE,33240.37,TRUE
ACC11284,CUST11284,IndusInd Bank,Savings,INDB004082,2021-06-04,Active,FALSE,184416.08,TRUE
ACC11285,CUST11285,State Bank of India,Savings,SBIN006092,2021-08-13,Active,FALSE,85807.22,FALSE
ACC11286,CUST11286,IndusInd Bank,Savings,INDB006980,2020-10-29,Active,FALSE,81047.88,TRUE
ACC11287,CUST11287,State Bank of India,Current,SBIN009819,2018-07-18,Active,FALSE,96200.18,TRUE
ACC11288,CUST11288,Bank of Baroda,Savings,BARB008467,2021-09-29,Active,FALSE,236850.82,TRUE
ACC11289,CUST11289,State Bank of India,Savings,SBIN006245,2020-08-19,Blocked,FALSE,24675.51,FALSE
ACC11290,CUST11290,Union Bank of India,Savings,UBIN008836,2020-07-20,Active,FALSE,25630.51,TRUE
ACC11291,CUST11291,ICICI Bank,Savings,ICIC004450,2022-11-08,Active,FALSE,226840.9,TRUE
ACC11292,CUST11292,Union Bank of India,Savings,UBIN007419,2022-05-24,Active,FALSE,20640.17,TRUE
ACC11293,CUST11293,Punjab National Bank,Current,PUNB006528,2022-08-08,Active,FALSE,53046.86,TRUE
ACC11294,CUST11294,HDFC Bank,Savings,HDFC009648,2018-03-02,Active,TRUE,253840.59,TRUE
ACC11295,CUST11295,ICICI Bank,Salary,ICIC006298,2015-08-10,Active,TRUE,122107.3,TRUE
ACC11296,CUST11296,ICICI Bank,Current,ICIC003253,2022-10-21,Active,FALSE,112573.97,TRUE
ACC11297,CUST11297,Union Bank of India,Savings,UBIN004205,2019-01-23,Active,FALSE,70692.03,TRUE
ACC11298,CUST11298,ICICI Bank,Current,ICIC007169,2022-08-15,Active,FALSE,44640.43,FALSE
ACC11299,CUST11299,ICICI Bank,Savings,ICIC001859,2020-10-12,Active,TRUE,437301.73,TRUE
ACC11300,CUST11300,Punjab National Bank,Savings,PUNB005014,2016-05-01,Active,FALSE,48453.67,TRUE
ACC11301,CUST11301,ICICI Bank,Savings,ICIC007150,2023-09-21,Active,FALSE,95931.55,TRUE
ACC11302,CUST11302,Bank of Baroda,Savings,BARB007018,2016-05-06,Active,FALSE,18645.26,TRUE
ACC11303,CUST11303,IDFC FIRST Bank,Savings,IDFB004685,2021-07-31,Active,TRUE,62323.73,TRUE
ACC11304,CUST11304,YES Bank,Current,YESB003967,2020-06-06,Blocked,FALSE,66502.42,TRUE
ACC11305,CUST11305,IndusInd Bank,Salary,INDB002040,2017-01-27,Active,TRUE,167796.69,TRUE
ACC11306,CUST11306,IDFC FIRST Bank,Current,IDFB009684,2015-09-19,Active,FALSE,83587.69,TRUE
ACC11307,CUST11307,Canara Bank,Savings,CNRB003033,2022-05-21,Active,TRUE,443425.67,TRUE
ACC11308,CUST11308,IDFC FIRST Bank,Savings,IDFB008327,2016-05-18,Active,FALSE,77049.33,TRUE
ACC11309,CUST11309,HDFC Bank,Savings,HDFC005206,2015-12-13,Inactive,FALSE,69108.29,TRUE
ACC11310,CUST11310,IDFC FIRST Bank,Current,IDFB003811,2022-05-19,Active,FALSE,42274.32,FALSE
ACC11311,CUST11311,IDFC FIRST Bank,Salary,IDFB005807,2019-12-28,Active,TRUE,58886.64,TRUE
ACC11312,CUST11312,IndusInd Bank,Salary,INDB009818,2017-05-09,Active,TRUE,121018.72,TRUE
ACC11313,CUST11313,State Bank of India,Savings,SBIN004081,2018-05-12,Active,TRUE,67475.57,TRUE
ACC11314,CUST11314,YES Bank,Savings,YESB006882,2016-06-10,Active,FALSE,24756.72,TRUE
ACC11315,CUST11315,Kotak Mahindra Bank,Savings,KKBK007255,2019-06-27,Active,FALSE,144195.61,FALSE
ACC11316,CUST11316,ICICI Bank,Savings,ICIC009780,2015-10-17,Active,FALSE,44740.04,TRUE
ACC11317,CUST11317,Canara Bank,Savings,CNRB004156,2021-04-27,Active,FALSE,160979.26,TRUE
ACC11318,CUST11318,ICICI Bank,Current,ICIC006183,2019-04-02,Active,FALSE,32062.6,TRUE
ACC11319,CUST11319,HDFC Bank,Current,HDFC009984,2015-09-28,Active,FALSE,10524.91,TRUE
ACC11320,CUST11320,Kotak Mahindra Bank,Savings,KKBK003397,2018-01-25,Active,FALSE,42193.18,FALSE
ACC11321,CUST11321,Punjab National Bank,Savings,PUNB002720,2016-12-20,Active,FALSE,97701.6,TRUE
ACC11322,CUST11322,Bank of Baroda,Salary,BARB002565,2018-11-30,Active,TRUE,204106.77,TRUE
ACC11323,CUST11323,YES Bank,Savings,YESB002623,2016-11-30,Active,FALSE,74414.82,TRUE
ACC11324,CUST11324,Union Bank of India,Salary,UBIN009711,2021-09-01,Active,TRUE,46066.04,TRUE
ACC11325,CUST11325,Kotak Mahindra Bank,Salary,KKBK001155,2022-12-31,Active,TRUE,47545.57,TRUE
ACC11326,CUST11326,Union Bank of India,Savings,UBIN005380,2023-02-19,Active,FALSE,69770.66,TRUE
ACC11327,CUST11327,Canara Bank,Current,CNRB007852,2017-01-19,Active,FALSE,58744.99,TRUE
ACC11328,CUST11328,Kotak Mahindra Bank,Current,KKBK005519,2020-11-02,Inactive,FALSE,107655.2,TRUE
ACC11329,CUST11329,Kotak Mahindra Bank,Savings,KKBK002424,2019-07-24,Active,FALSE,76622.04,TRUE
ACC11330,CUST11330,HDFC Bank,Savings,HDFC004932,2016-11-07,Active,TRUE,68631.84,FALSE
ACC11331,CUST11331,State Bank of India,Salary,SBIN007946,2023-03-13,Active,TRUE,72879.6,TRUE
ACC11332,CUST11332,Canara Bank,Savings,CNRB009722,2019-07-19,Active,FALSE,42703.67,TRUE
ACC11333,CUST11333,State Bank of India,Salary,SBIN007962,2023-05-29,Active,TRUE,135778.9,TRUE
ACC11334,CUST11334,IDFC FIRST Bank,Salary,IDFB001693,2020-01-12,Inactive,TRUE,46710.95,TRUE
ACC11335,CUST11335,IDFC FIRST Bank,Savings,IDFB004687,2015-11-04,Active,FALSE,19255.43,TRUE
ACC11336,CUST11336,State Bank of India,Current,SBIN007925,2019-04-02,Active,FALSE,89104.65,TRUE
ACC11337,CUST11337,IDFC FIRST Bank,Savings,IDFB002931,2018-05-10,Active,FALSE,37284.08,TRUE
ACC11338,CUST11338,Canara Bank,Savings,CNRB007449,2018-06-02,Active,FALSE,131400.04,TRUE
ACC11339,CUST11339,State Bank of India,Salary,SBIN008586,2020-06-22,Active,TRUE,23913.86,TRUE
ACC11340,CUST11340,Kotak Mahindra Bank,Savings,KKBK006798,2015-01-22,Active,FALSE,92718.46,TRUE
ACC11341,CUST11341,State Bank of India,Current,SBIN002660,2020-07-08,Active,FALSE,70755.37,TRUE
ACC11342,CUST11342,Punjab National Bank,Current,PUNB003029,2015-01-29,Active,FALSE,88845.4,TRUE
ACC11343,CUST11343,Punjab National Bank,Savings,PUNB007132,2019-02-01,Active,TRUE,543176.31,TRUE
ACC11344,CUST11344,Bank of Baroda,Savings,BARB008198,2016-07-26,Active,FALSE,75990.26,TRUE
ACC11345,CUST11345,Union Bank of India,Savings,UBIN004251,2017-02-15,Active,FALSE,35297.19,TRUE
ACC11346,CUST11346,IndusInd Bank,Savings,INDB001517,2022-06-21,Active,TRUE,168800.02,TRUE
ACC11347,CUST11347,Punjab National Bank,Salary,PUNB009012,2020-07-22,Active,TRUE,53009.45,TRUE
ACC11348,CUST11348,Punjab National Bank,Current,PUNB009222,2016-06-22,Active,TRUE,22612.75,TRUE
ACC11349,CUST11349,IDFC FIRST Bank,Savings,IDFB001223,2015-08-02,Active,FALSE,46030.09,FALSE
ACC11350,CUST11350,Union Bank of India,Current,UBIN001131,2020-05-20,Active,TRUE,138111.42,TRUE
ACC11351,CUST11351,ICICI Bank,Savings,ICIC009376,2017-10-18,Active,FALSE,28058.69,TRUE
ACC11352,CUST11352,Union Bank of India,Current,UBIN005052,2017-03-23,Active,FALSE,62980.77,TRUE
ACC11353,CUST11353,YES Bank,Savings,YESB003968,2021-08-18,Active,FALSE,26381.4,TRUE
ACC11354,CUST11354,Punjab National Bank,Savings,PUNB001628,2017-02-26,Active,TRUE,157952.34,TRUE
ACC11355,CUST11355,State Bank of India,Current,SBIN007231,2020-11-20,Active,FALSE,89573.79,TRUE
ACC11356,CUST11356,IndusInd Bank,Current,INDB007980,2015-09-09,Active,FALSE,210165.11,TRUE
ACC11357,CUST11357,Kotak Mahindra Bank,Current,KKBK006751,2017-10-08,Active,FALSE,20800.3,TRUE
ACC11358,CUST11358,State Bank of India,Savings,SBIN006269,2018-03-14,Active,FALSE,48238.9,TRUE
ACC11359,CUST11359,Bank of Baroda,Savings,BARB006956,2018-05-31,Active,FALSE,159070.52,TRUE
ACC11360,CUST11360,ICICI Bank,Savings,ICIC006426,2023-04-25,Active,FALSE,167115.43,TRUE
ACC11361,CUST11361,Axis Bank,Savings,UTIB005521,2021-07-21,Active,FALSE,58121.82,TRUE
ACC11362,CUST11362,HDFC Bank,Salary,HDFC001672,2022-05-04,Active,TRUE,22934.2,TRUE
ACC11363,CUST11363,HDFC Bank,Salary,HDFC002226,2021-12-10,Active,TRUE,259491.09,FALSE
ACC11364,CUST11364,Axis Bank,Savings,UTIB009741,2015-06-29,Active,FALSE,69626.91,TRUE
ACC11365,CUST11365,IDFC FIRST Bank,Savings,IDFB006690,2020-01-11,Active,FALSE,28382.45,TRUE
ACC11366,CUST11366,Bank of Baroda,Salary,BARB007864,2020-08-25,Active,TRUE,57976.37,TRUE
ACC11367,CUST11367,ICICI Bank,Savings,ICIC005745,2021-05-08,Active,FALSE,110887.3,TRUE
ACC11368,CUST11368,Punjab National Bank,Salary,PUNB009110,2020-10-04,Inactive,TRUE,43971.89,TRUE
ACC11369,CUST11369,Punjab National Bank,Current,PUNB007393,2021-10-23,Active,TRUE,56434.68,TRUE
ACC11370,CUST11370,Union Bank of India,Salary,UBIN001145,2020-02-09,Active,TRUE,244950.21,TRUE
ACC11371,CUST11371,Axis Bank,Savings,UTIB005855,2021-03-11,Active,FALSE,41679.54,TRUE
ACC11372,CUST11372,Kotak Mahindra Bank,Savings,KKBK001640,2018-02-11,Active,TRUE,298563.76,TRUE
ACC11373,CUST11373,Axis Bank,Salary,UTIB004440,2016-04-20,Active,TRUE,74123.6,TRUE
ACC11374,CUST11374,IndusInd Bank,Savings,INDB006317,2022-11-29,Active,TRUE,49473.88,TRUE
ACC11375,CUST11375,Kotak Mahindra Bank,Savings,KKBK006318,2022-01-07,Active,FALSE,76351.12,TRUE
ACC11376,CUST11376,Kotak Mahindra Bank,Savings,KKBK003895,2015-03-06,Active,FALSE,61776.71,TRUE
ACC11377,CUST11377,YES Bank,Current,YESB002743,2022-05-02,Active,FALSE,137384.44,TRUE
ACC11378,CUST11378,Bank of Baroda,Savings,BARB004614,2018-01-05,Active,FALSE,332047.6,TRUE
ACC11379,CUST11379,Bank of Baroda,Current,BARB004796,2019-02-18,Active,FALSE,85226.22,TRUE
ACC11380,CUST11380,Bank of Baroda,Savings,BARB004031,2017-02-12,Active,FALSE,146024.39,TRUE
ACC11381,CUST11381,Kotak Mahindra Bank,Savings,KKBK001344,2016-10-29,Active,FALSE,49571.96,TRUE
ACC11382,CUST11382,Axis Bank,Savings,UTIB002137,2015-10-23,Active,FALSE,71121.13,TRUE
ACC11383,CUST11383,Punjab National Bank,Salary,PUNB002642,2016-07-16,Active,TRUE,60597.11,TRUE
ACC11384,CUST11384,Punjab National Bank,Savings,PUNB007291,2016-03-26,Active,FALSE,157095.79,TRUE
ACC11385,CUST11385,Axis Bank,Savings,UTIB002369,2016-08-07,Active,TRUE,236779.4,TRUE
ACC11386,CUST11386,HDFC Bank,Savings,HDFC009886,2022-12-07,Active,TRUE,161126.03,TRUE
ACC11387,CUST11387,ICICI Bank,Savings,ICIC006036,2020-05-15,Active,FALSE,13645.85,TRUE
ACC11388,CUST11388,Canara Bank,Savings,CNRB009906,2015-03-28,Active,FALSE,23273.33,TRUE
ACC11389,CUST11389,IDFC FIRST Bank,Savings,IDFB007804,2015-01-05,Active,FALSE,16579.32,TRUE
ACC11390,CUST11390,ICICI Bank,Savings,ICIC006788,2017-07-14,Active,FALSE,94625.16,TRUE
ACC11391,CUST11391,Union Bank of India,Current,UBIN002841,2016-11-25,Blocked,FALSE,49905.12,FALSE
ACC11392,CUST11392,Kotak Mahindra Bank,Savings,KKBK006854,2021-11-26,Active,FALSE,39246.64,FALSE
ACC11393,CUST11393,HDFC Bank,Salary,HDFC001710,2016-09-10,Active,TRUE,33958.15,TRUE
ACC11394,CUST11394,Canara Bank,Savings,CNRB007967,2022-06-26,Active,FALSE,94427.38,TRUE
ACC11395,CUST11395,Kotak Mahindra Bank,Savings,KKBK009179,2017-12-23,Active,FALSE,38651.15,TRUE
ACC11396,CUST11396,ICICI Bank,Savings,ICIC003401,2016-08-28,Active,FALSE,76944.82,TRUE
ACC11397,CUST11397,Bank of Baroda,Savings,BARB002102,2021-06-24,Active,FALSE,52509.29,TRUE
ACC11398,CUST11398,IndusInd Bank,Savings,INDB003089,2023-08-10,Active,FALSE,60142.38,TRUE
ACC11399,CUST11399,Union Bank of India,Salary,UBIN007782,2023-11-25,Active,TRUE,28207.71,FALSE
ACC11400,CUST11400,Axis Bank,Current,UTIB007278,2021-02-28,Active,FALSE,88354.91,TRUE
ACC11401,CUST11401,Axis Bank,Savings,UTIB007301,2021-07-07,Active,TRUE,199134.38,TRUE
ACC11402,CUST11402,Axis Bank,Savings,UTIB002429,2019-01-21,Active,FALSE,113116.15,TRUE
ACC11403,CUST11403,IDFC FIRST Bank,Savings,IDFB008764,2016-03-27,Active,FALSE,65932.91,TRUE
ACC11404,CUST11404,ICICI Bank,Current,ICIC005828,2016-08-13,Active,FALSE,91883.66,FALSE
ACC11405,CUST11405,Punjab National Bank,Savings,PUNB004973,2017-07-08,Active,TRUE,334478.07,TRUE
ACC11406,CUST11406,Punjab National Bank,Current,PUNB001431,2019-03-03,Active,TRUE,124265.7,TRUE
ACC11407,CUST11407,YES Bank,Savings,YESB003591,2016-08-24,Active,TRUE,58487.16,TRUE
ACC11408,CUST11408,Punjab National Bank,Savings,PUNB003452,2020-04-08,Active,FALSE,106410.74,TRUE
ACC11409,CUST11409,Kotak Mahindra Bank,Current,KKBK008703,2023-02-07,Active,FALSE,81213.63,TRUE
ACC11410,CUST11410,Kotak Mahindra Bank,Savings,KKBK002822,2015-09-03,Active,TRUE,135181.27,TRUE
ACC11411,CUST11411,State Bank of India,Current,SBIN007494,2022-08-16,Inactive,FALSE,63134.96,TRUE
ACC11412,CUST11412,Kotak Mahindra Bank,Savings,KKBK009222,2022-12-15,Active,FALSE,100059.54,TRUE
ACC11413,CUST11413,HDFC Bank,Current,HDFC009544,2016-05-27,Active,FALSE,23719.32,TRUE
ACC11414,CUST11414,Punjab National Bank,Salary,PUNB004009,2021-10-14,Active,TRUE,135453.95,TRUE
ACC11415,CUST11415,IndusInd Bank,Current,INDB007637,2016-11-06,Active,TRUE,199729.96,TRUE
ACC11416,CUST11416,HDFC Bank,Savings,HDFC002274,2021-10-06,Active,FALSE,63868.18,TRUE
ACC11417,CUST11417,ICICI Bank,Savings,ICIC009873,2015-09-25,Active,FALSE,11394.3,TRUE
ACC11418,CUST11418,Axis Bank,Savings,UTIB004305,2017-09-11,Active,FALSE,85633.05,TRUE
ACC11419,CUST11419,YES Bank,Savings,YESB008926,2015-07-16,Active,FALSE,104555.72,TRUE
ACC11420,CUST11420,IndusInd Bank,Current,INDB005626,2020-08-10,Active,FALSE,79823.91,TRUE
ACC11421,CUST11421,ICICI Bank,Savings,ICIC002595,2019-07-27,Active,TRUE,170673.53,TRUE
ACC11422,CUST11422,State Bank of India,Current,SBIN007260,2021-07-29,Active,FALSE,20145.91,TRUE
ACC11423,CUST11423,Canara Bank,Savings,CNRB008587,2022-01-07,Active,FALSE,203455.63,TRUE
ACC11424,CUST11424,Canara Bank,Savings,CNRB003307,2020-08-16,Active,FALSE,88168.85,TRUE
ACC11425,CUST11425,IndusInd Bank,Savings,INDB008331,2018-10-20,Active,FALSE,180310.61,TRUE
ACC11426,CUST11426,Union Bank of India,Savings,UBIN007350,2017-05-05,Blocked,FALSE,208670.31,TRUE
ACC11427,CUST11427,Bank of Baroda,Savings,BARB002595,2016-08-07,Active,FALSE,52911.95,TRUE
ACC11428,CUST11428,HDFC Bank,Savings,HDFC009174,2020-02-06,Active,FALSE,41652.31,TRUE
ACC11429,CUST11429,IndusInd Bank,Savings,INDB006789,2015-10-19,Active,FALSE,109423.28,TRUE
ACC11430,CUST11430,Bank of Baroda,Current,BARB005194,2022-04-17,Active,FALSE,175582.97,TRUE
ACC11431,CUST11431,IndusInd Bank,Current,INDB005696,2019-08-03,Active,FALSE,92193.18,TRUE
ACC11432,CUST11432,IndusInd Bank,Salary,INDB009396,2018-07-08,Active,TRUE,178779.09,TRUE
ACC11433,CUST11433,Kotak Mahindra Bank,Salary,KKBK001699,2022-03-22,Active,TRUE,66502.42,TRUE
ACC11434,CUST11434,IDFC FIRST Bank,Savings,IDFB001130,2016-03-07,Active,FALSE,24590.89,TRUE
ACC11435,CUST11435,HDFC Bank,Current,HDFC004654,2020-03-08,Active,TRUE,140334.78,TRUE
ACC11436,CUST11436,Bank of Baroda,Savings,BARB002787,2017-01-08,Active,FALSE,80896.83,FALSE
ACC11437,CUST11437,Punjab National Bank,Current,PUNB004268,2018-09-08,Active,FALSE,63506.87,TRUE
ACC11438,CUST11438,Axis Bank,Savings,UTIB008802,2018-02-14,Active,FALSE,93013.83,FALSE
ACC11439,CUST11439,ICICI Bank,Savings,ICIC004497,2021-05-16,Active,FALSE,160034.16,FALSE
ACC11440,CUST11440,IndusInd Bank,Current,INDB008046,2017-05-24,Active,FALSE,141572.63,FALSE
ACC11441,CUST11441,Canara Bank,Savings,CNRB007929,2017-10-29,Active,TRUE,36514.03,TRUE
ACC11442,CUST11442,Kotak Mahindra Bank,Current,KKBK008396,2020-11-19,Active,FALSE,66234.26,TRUE
ACC11443,CUST11443,Punjab National Bank,Savings,PUNB006603,2016-11-04,Active,FALSE,49713.2,TRUE
ACC11444,CUST11444,IDFC FIRST Bank,Current,IDFB003632,2018-12-23,Active,TRUE,149616.16,TRUE
ACC11445,CUST11445,YES Bank,Savings,YESB004253,2023-02-08,Active,FALSE,76148.82,FALSE
ACC11446,CUST11446,Union Bank of India,Savings,UBIN006185,2016-09-08,Active,FALSE,67408.55,TRUE
ACC11447,CUST11447,IndusInd Bank,Current,INDB002861,2017-12-12,Active,FALSE,4832.37,TRUE
ACC11448,CUST11448,ICICI Bank,Salary,ICIC008361,2016-02-04,Active,TRUE,106107.43,TRUE
ACC11449,CUST11449,Union Bank of India,Savings,UBIN009947,2021-09-27,Active,FALSE,43123.15,FALSE
ACC11450,CUST11450,Canara Bank,Savings,CNRB001235,2019-01-30,Active,FALSE,53878.03,TRUE
ACC11451,CUST11451,HDFC Bank,Current,HDFC009177,2019-08-23,Active,TRUE,118081.88,TRUE
ACC11452,CUST11452,IndusInd Bank,Savings,INDB002857,2020-02-23,Active,FALSE,29446.19,TRUE
ACC11453,CUST11453,IDFC FIRST Bank,Current,IDFB008141,2018-03-13,Active,FALSE,98598.83,TRUE
ACC11454,CUST11454,YES Bank,Savings,YESB002625,2016-03-01,Active,FALSE,14984.0,FALSE
ACC11455,CUST11455,HDFC Bank,Salary,HDFC009133,2021-02-09,Active,TRUE,71426.93,TRUE
ACC11456,CUST11456,State Bank of India,Current,SBIN005749,2017-05-17,Active,FALSE,52644.47,TRUE
ACC11457,CUST11457,Axis Bank,Savings,UTIB008693,2018-12-07,Inactive,FALSE,141895.33,TRUE
ACC11458,CUST11458,Canara Bank,Savings,CNRB007484,2019-03-15,Active,FALSE,50991.16,TRUE
ACC11459,CUST11459,Canara Bank,Savings,CNRB005333,2023-12-01,Active,FALSE,37283.2,TRUE
ACC11460,CUST11460,State Bank of India,Savings,SBIN001254,2016-09-20,Active,FALSE,174500.73,TRUE
ACC11461,CUST11461,IndusInd Bank,Savings,INDB006490,2021-06-01,Blocked,FALSE,50471.4,FALSE
ACC11462,CUST11462,Axis Bank,Savings,UTIB007444,2023-12-27,Active,TRUE,335564.43,TRUE
ACC11463,CUST11463,Union Bank of India,Current,UBIN003846,2018-07-27,Active,FALSE,82434.73,TRUE
ACC11464,CUST11464,ICICI Bank,Savings,ICIC009261,2022-01-30,Active,FALSE,43524.29,TRUE
ACC11465,CUST11465,Kotak Mahindra Bank,Savings,KKBK003605,2017-04-14,Active,FALSE,5730.73,TRUE
ACC11466,CUST11466,YES Bank,Savings,YESB003507,2021-12-06,Active,FALSE,128213.13,TRUE
ACC11467,CUST11467,Punjab National Bank,Savings,PUNB001414,2020-02-02,Active,FALSE,128261.21,TRUE
ACC11468,CUST11468,Canara Bank,Savings,CNRB004633,2017-03-04,Active,TRUE,176153.84,TRUE
ACC11469,CUST11469,Kotak Mahindra Bank,Savings,KKBK001847,2015-12-06,Active,FALSE,78465.26,TRUE
ACC11470,CUST11470,YES Bank,Savings,YESB002694,2020-02-24,Active,FALSE,20777.7,TRUE
ACC11471,CUST11471,Kotak Mahindra Bank,Savings,KKBK003959,2015-11-13,Active,FALSE,46607.09,TRUE
ACC11472,CUST11472,Punjab National Bank,Current,PUNB002649,2023-12-03,Active,FALSE,20079.12,FALSE
ACC11473,CUST11473,HDFC Bank,Current,HDFC004445,2019-03-18,Active,FALSE,297149.33,TRUE
ACC11474,CUST11474,Kotak Mahindra Bank,Savings,KKBK001166,2022-05-25,Active,FALSE,29847.79,FALSE
ACC11475,CUST11475,IndusInd Bank,Salary,INDB008928,2021-09-23,Active,TRUE,44376.34,TRUE
ACC11476,CUST11476,HDFC Bank,Salary,HDFC004159,2015-05-02,Active,TRUE,95921.6,TRUE
ACC11477,CUST11477,Axis Bank,Savings,UTIB006978,2017-06-07,Active,TRUE,33170.48,TRUE
ACC11478,CUST11478,ICICI Bank,Savings,ICIC005384,2020-05-26,Active,FALSE,13966.13,TRUE
ACC11479,CUST11479,Canara Bank,Current,CNRB005822,2023-05-11,Active,FALSE,25430.98,FALSE
ACC11480,CUST11480,Axis Bank,Savings,UTIB005097,2017-03-21,Active,FALSE,81624.6,TRUE
ACC11481,CUST11481,Punjab National Bank,Salary,PUNB002685,2023-11-23,Active,TRUE,35020.96,TRUE
ACC11482,CUST11482,Union Bank of India,Current,UBIN008992,2020-01-02,Active,FALSE,127806.05,TRUE
ACC11483,CUST11483,YES Bank,Salary,YESB002762,2019-04-18,Active,TRUE,171303.22,TRUE
ACC11484,CUST11484,Canara Bank,Current,CNRB002052,2016-11-16,Active,FALSE,82464.84,TRUE
